PictureRatings_2,ImageCategory,port,prt_2_loop.thisRepN,prt_2_loop.thisTrialN,prt_2_loop.thisN,prt_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,pre_prt2_1_text.started,pre_prt2_1_text.stopped,pre_prt2_1_resp.keys,pre_prt2_1_resp.rt,pre_prt2_1_resp.started,pre_prt2_1_resp.stopped,pre_prt2_2_text.started,pre_prt2_2_text.stopped,pre_prt2_2_resp.keys,pre_prt2_2_resp.rt,pre_prt2_2_resp.started,pre_prt2_2_resp.stopped,blank_10seconds.started,blank_10seconds.stopped,prt_2_image.started,prt_2_image.stopped,prt_image_intens.started,prt_image_intens.stopped,prt_image_intens_resp.keys,prt_image_intens_resp.rt,prt_image_intens_resp.started,prt_image_intens_resp.stopped,text.started,text.stopped,prt_2_vas.response,prt_2_vas.rt,prt_2_vas.started,prt_2_vas.stopped,prt_2_vas_guide.started,prt_2_vas_guide.stopped,prt_2_vas_instructions.started,prt_2_vas_instructions.stopped,pleasewait_text.started,pleasewait_text.stopped,pleasewait_resp.keys,pleasewait_resp.rt,pleasewait_resp.started,pleasewait_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.166308056338039,None,space,3.714753502347776,9.166308056338039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
,,,,,,,,,,,,,12.896922140845163,None,space,13.964636845070345,17.901987455399194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
,,,,,,,,,,,,,,,,,,,31.882474967136204,None,space,0.43456630985929223,34.88552863849782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2900.jpg,Unpleasant,3,0,0,0,9,,,,,,,,,,,,,,,,,,,61.428110122065846,None,45.39746013145532,None,51.351427605633944,None,3,2.5038488638497256,51.351427605633944,None,51.351427605633944,None,-20,7.534,0.002599661971999012,None,53.88377900469459,None,53.88377900469459,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/7006.jpg,Neutral,1,0,1,1,2,,,,,,,,,,,,,,,,,,,82.01592578403734,None,71.45337599999993,None,77.42786343661965,None,2,1.2856467230044473,77.42786343661965,None,77.42786343661965,None,0,3.259,0.012385352112687542,None,78.73746779342719,None,78.73746779342719,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/7036.jpg,Neutral,1,0,2,2,3,,,,,,,,,,,,,,,,,,,102.30232368075121,None,92.03674892018762,None,97.99862354929564,None,3,1.3353990610330584,97.99862354929564,None,97.99862354929564,None,23,2.921,0.013087248826195719,None,99.35878910798101,None,99.35878910798101,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/3350.jpg,Unpleasant,3,0,3,3,8,,,,,,,,,,,,,,,,,,,122.48943083568065,None,112.34229603755875,None,118.28547815962429,None,4,1.7193711173708834,118.28547815962429,None,118.28547815962429,None,-23,2.439,0.01306892018783401,None,120.02979635680731,None,120.02979635680731,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/3500.jpg,Unpleasant,3,0,4,4,10,,,,,,,,,,,,,,,,,,,146.8138098779341,None,132.53152630985915,None,138.47228664788736,None,6,1.7359567323942429,138.47228664788736,None,138.47228664788736,None,-32,6.561,0.01287091079802849,None,140.23289810328652,None,140.23289810328652,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2799.jpg,Unpleasant,3,0,5,5,11,,,,,,,,,,,,,,,,,,,170.88778336150244,None,156.841690140845,None,162.79644003755857,None,3,2.3533734460093,162.79644003755857,None,162.79644003755857,None,-18,5.693,0.013036169013957988,None,165.17467973708926,None,165.17467973708926,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/7009.jpg,Neutral,1,0,6,6,1,,,,,,,,,,,,,,,,,,,191.6249047136148,None,180.91363695774635,None,186.87066681690158,None,1,1.3854840187791524,186.87066681690158,None,186.87066681690158,None,8,3.322,0.01290306103283001,None,188.28079744600927,None,188.28079744600927,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2393.jpg,Neutral,1,0,7,7,0,,,,,,,,,,,,,,,,,,,213.9143244319248,None,201.64554606572756,None,207.60804507042258,None,1,2.419890779342495,207.60804507042258,None,207.60804507042258,None,2,3.842,0.012054535211518669,None,210.05132619718324,None,210.05132619718324,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2360.jpg,Pleasant,2,0,8,8,7,,,,,,,,,,,,,,,,,,,235.51903459154937,None,223.955564169014,None,229.8970182910798,None,3,1.635829483568159,229.8970182910798,None,229.8970182910798,None,15,3.943,0.01285348356805116,None,231.5572603192486,None,231.5572603192486,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2311.jpg,Pleasant,2,0,9,9,4,,,,,,,,,,,,,,,,,,,256.65678662910796,None,245.54306824413152,None,251.51861814084486,None,4,1.6357333333330644,251.51861814084486,None,251.51861814084486,None,11,3.458,0.012523267605502042,None,253.17851793427235,None,253.17851793427235,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2540.jpg,Pleasant,2,0,10,10,6,,,,,,,,,,,,,,,,,,,277.0435602629109,None,266.69816097652574,None,272.6564269671362,None,5,1.218648338028288,272.6564269671362,None,272.6564269671362,None,23,3.122,0.012151887323852861,None,273.89868769953046,None,273.89868769953046,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
images/2347.jpg,Pleasant,2,0,11,11,5,,,,,,,,,,,,,,,,,,,297.41399286384967,None,287.07753104225367,None,293.04348063849784,None,4,1.869396732394307,293.04348063849784,None,293.04348063849784,None,32,2.454,0.012774159624314052,None,294.9373737464789,None,294.9373737464789,None,,,,,,,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.44109190610334,None,space,19.2198862723003,312.4628332769953,None,706,001,2019_May_26_1236,MAER M R2 P2,3.1.0,59.92130223113415,
